latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
8.37782,-82.48955,329.4,0.4,0.37,2020-03-10,0654,1,VIIRS,n,2.0NRT,294.5,2.3,N
8.37726,-82.48592,304,0.4,0.37,2020-03-10,0654,1,VIIRS,n,2.0NRT,293.8,1.3,N
8.37445,-82.49007,312.6,0.4,0.37,2020-03-10,0654,1,VIIRS,n,2.0NRT,293.3,1,N
8.3739,-82.48646,306,0.4,0.37,2020-03-10,0654,1,VIIRS,n,2.0NRT,294.5,1,N
7.23521,-80.65239,355,0.51,0.66,2020-03-10,1754,1,VIIRS,n,2.0NRT,300.2,11.1,D
7.23644,-80.65301,348.1,0.51,0.66,2020-03-10,1754,1,VIIRS,n,2.0NRT,299.5,7.3,D
7.9809,-80.58166,338.8,0.49,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,301,4.2,D
7.97801,-80.58321,340.8,0.49,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,300.5,3.4,D
8.29655,-80.58698,345.2,0.49,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,301.9,6.2,D
8.30533,-80.57211,335.3,0.49,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,303.8,3.7,D
8.35907,-80.21022,330.5,0.46,0.63,2020-03-10,1754,1,VIIRS,n,2.0NRT,299.6,1.8,D
8.29402,-80.58788,345.3,0.49,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,302.4,8.3,D
8.30297,-80.57275,339,0.48,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,303.8,4.8,D
8.35677,-80.54545,339.7,0.48,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,300.8,3.5,D
8.36332,-80.54295,340.7,0.48,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,301.5,3.5,D
8.38441,-80.56052,330.6,0.48,0.65,2020-03-10,1754,1,VIIRS,n,2.0NRT,300.4,1.2,D
8.58079,-79.97833,347.4,0.44,0.62,2020-03-10,1754,1,VIIRS,n,2.0NRT,298.3,7.2,D
8.72533,-79.83971,332.8,0.42,0.61,2020-03-10,1754,1,VIIRS,n,2.0NRT,297.2,3.3,D
8.73109,-79.83975,330.9,0.42,0.61,2020-03-10,1754,1,VIIRS,n,2.0NRT,297.5,3.3,D
8.73033,-79.84394,335.8,0.42,0.61,2020-03-10,1754,1,VIIRS,n,2.0NRT,297.9,3.3,D
8.65281,-80.43445,331,0.47,0.64,2020-03-10,1754,1,VIIRS,n,2.0NRT,293.9,3,D
8.33712,-82.12121,330.2,0.62,0.71,2020-03-10,1754,1,VIIRS,n,2.0NRT,297.2,5.4,D
8.32796,-82.61377,331.4,0.67,0.73,2020-03-10,1754,1,VIIRS,n,2.0NRT,295.9,2.6,D
8.37619,-82.54314,329.2,0.66,0.73,2020-03-10,1754,1,VIIRS,n,2.0NRT,294.4,4.2,D
9.02881,-79.29478,348,0.38,0.59,2020-03-10,1754,1,VIIRS,n,2.0NRT,298,4.9,D
8.43158,-82.57705,367,0.66,0.73,2020-03-10,1754,1,VIIRS,h,2.0NRT,297,11.8,D
8.43047,-82.58289,341.6,0.66,0.73,2020-03-10,1754,1,VIIRS,n,2.0NRT,296.4,11.8,D
9.05625,-79.29623,354.5,0.38,0.59,2020-03-10,1754,1,VIIRS,n,2.0NRT,297.7,6.2,D
9.05563,-79.29971,350.4,0.38,0.59,2020-03-10,1754,1,VIIRS,n,2.0NRT,300.5,6.2,D
9.06161,-79.29722,367,0.38,0.59,2020-03-10,1754,1,VIIRS,h,2.0NRT,299.6,5.7,D
9.06698,-79.29819,334.7,0.38,0.59,2020-03-10,1754,1,VIIRS,n,2.0NRT,298.6,5.7,D
9.17543,-79.26545,330.3,0.38,0.59,2020-03-10,1754,1,VIIRS,n,2.0NRT,298.5,1.6,D
8.98452,-80.35456,336.4,0.46,0.63,2020-03-10,1754,1,VIIRS,n,2.0NRT,293.1,3.5,D
9.1507,-79.55983,340,0.4,0.6,2020-03-10,1754,1,VIIRS,n,2.0NRT,294.8,2.3,D
9.15009,-79.56328,330.3,0.4,0.6,2020-03-10,1754,1,VIIRS,n,2.0NRT,295.5,2.3,D
9.15147,-79.56034,367,0.4,0.6,2020-03-10,1754,1,VIIRS,h,2.0NRT,295.5,11.1,D
9.15084,-79.56374,353.6,0.4,0.6,2020-03-10,1754,1,VIIRS,n,2.0NRT,297.2,11.1,D
9.15358,-80.22234,334.1,0.44,0.63,2020-03-10,1754,1,VIIRS,n,2.0NRT,293.4,3.5,D
8.32861,-82.61441,330.1,0.62,0.72,2020-03-10,1936,1,VIIRS,n,2.0NRT,295.1,3.7,D
8.58894,-82.86318,334.4,0.61,0.71,2020-03-10,1936,1,VIIRS,n,2.0NRT,294.1,8.1,D
8.58828,-82.8684,346.5,0.6,0.71,2020-03-10,1936,1,VIIRS,n,2.0NRT,295.3,8.1,D
8.58848,-82.86433,348.7,0.61,0.71,2020-03-10,1936,1,VIIRS,n,2.0NRT,294.5,12,D
8.58786,-82.86951,331.6,0.61,0.71,2020-03-10,1936,1,VIIRS,n,2.0NRT,295.4,11.9,D
8.65556,-82.8048,334.8,0.61,0.71,2020-03-10,1936,1,VIIRS,n,2.0NRT,294.7,12.4,D
8.65496,-82.80968,356.1,0.61,0.71,2020-03-10,1936,1,VIIRS,n,2.0NRT,296.3,12.4,D
9.168,-79.53926,303.9,0.48,0.4,2020-03-11,0630,1,VIIRS,n,2.0NRT,293.4,1,N
8.69227,-78.21467,303.3,0.42,0.37,2020-03-11,0630,1,VIIRS,n,2.0NRT,291.9,0.3,N
8.52418,-79.93983,323.9,0.49,0.4,2020-03-11,0630,1,VIIRS,n,2.0NRT,295.5,2.5,N
8.52337,-80.38776,305.8,0.52,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,294.6,1.1,N
8.49477,-80.32484,310.2,0.52,0.41,2020-03-11,0630,1,VIIRS,n,2.0NRT,295.2,1.3,N
8.8026,-82.62371,298.6,0.48,0.48,2020-03-11,0630,1,VIIRS,n,2.0NRT,287.4,0.7,N
8.80197,-82.61907,298.2,0.48,0.48,2020-03-11,0630,1,VIIRS,n,2.0NRT,287.4,0.7,N
8.41185,-80.44467,324.9,0.52,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,294.7,2.3,N
8.40804,-80.44524,334.1,0.52,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,296.5,7.9,N
8.37411,-80.42623,312.9,0.52,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,294.8,1.5,N
8.37448,-80.42399,312.8,0.52,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,294.9,1.6,N
8.3919,-80.94263,309.5,0.56,0.43,2020-03-11,0630,1,VIIRS,n,2.0NRT,293.8,1.9,N
8.30185,-80.59495,308.6,0.53,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,295.1,1.7,N
8.29872,-80.6005,333.5,0.53,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,296.5,4.8,N
8.298,-80.5955,314.5,0.53,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,296,3.2,N
8.29661,-80.58581,305.8,0.53,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,295.3,1.2,N
8.2921,-80.58179,305.9,0.53,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,295.8,1.2,N
8.36818,-82.06779,309.2,0.44,0.46,2020-03-11,0630,1,VIIRS,n,2.0NRT,297.1,2.8,N
8.36337,-82.06445,314.4,0.44,0.46,2020-03-11,0630,1,VIIRS,n,2.0NRT,297.5,3.2,N
8.11322,-80.84258,329.3,0.55,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,294.8,4.9,N
8.11003,-80.84812,323.1,0.55,0.43,2020-03-11,0630,1,VIIRS,n,2.0NRT,293.4,2.5,N
8.10932,-80.84317,314.1,0.55,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,293.9,2.5,N
8.1129,-80.84457,336.7,0.55,0.42,2020-03-11,0630,1,VIIRS,n,2.0NRT,295.8,11,N
7.35875,-80.61748,331.8,0.39,0.59,2020-03-11,1918,1,VIIRS,n,2.0NRT,294.7,1.9,D
7.46501,-80.19829,332.7,0.42,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,298,2.4,D
7.8295,-81.44474,354.6,0.35,0.57,2020-03-11,1918,1,VIIRS,n,2.0NRT,305.1,6.6,D
7.98244,-80.40659,341.2,0.41,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,303.4,3.1,D
7.87927,-81.35081,334.4,0.35,0.57,2020-03-11,1918,1,VIIRS,n,2.0NRT,302.9,2.7,D
7.87883,-81.3541,332.2,0.35,0.57,2020-03-11,1918,1,VIIRS,n,2.0NRT,302.4,2.7,D
7.94343,-81.07559,350,0.37,0.58,2020-03-11,1918,1,VIIRS,n,2.0NRT,309,6,D
7.94922,-81.07303,367,0.37,0.58,2020-03-11,1918,1,VIIRS,h,2.0NRT,306.7,10.1,D
7.94877,-81.07637,348.6,0.37,0.58,2020-03-11,1918,1,VIIRS,n,2.0NRT,310.3,6,D
7.95226,-81.07495,349.1,0.37,0.58,2020-03-11,1918,1,VIIRS,n,2.0NRT,308.1,4.1,D
8.03242,-80.92238,334.4,0.38,0.59,2020-03-11,1918,1,VIIRS,l,2.0NRT,308.3,1.2,D
8.12082,-80.85295,367,0.39,0.59,2020-03-11,1918,1,VIIRS,h,2.0NRT,312.5,8,D
8.335,-80.24289,367,0.43,0.62,2020-03-11,1918,1,VIIRS,h,2.0NRT,301.6,9.5,D
8.33449,-80.24679,367,0.43,0.62,2020-03-11,1918,1,VIIRS,h,2.0NRT,305.3,9.5,D
8.34068,-80.24361,342.3,0.43,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,302,7.2,D
8.29672,-80.57966,343.2,0.41,0.6,2020-03-11,1918,1,VIIRS,n,2.0NRT,307.9,3.3,D
8.29939,-80.60229,367,0.4,0.6,2020-03-11,1918,1,VIIRS,h,2.0NRT,313.1,15.9,D
8.30173,-80.58451,342.8,0.41,0.6,2020-03-11,1918,1,VIIRS,n,2.0NRT,307.4,3.3,D
8.30122,-80.58844,334.8,0.41,0.6,2020-03-11,1918,1,VIIRS,l,2.0NRT,309.5,3.6,D
8.30075,-80.59199,340.8,0.41,0.6,2020-03-11,1918,1,VIIRS,n,2.0NRT,309,3.6,D
8.30683,-80.58875,340.6,0.41,0.6,2020-03-11,1918,1,VIIRS,n,2.0NRT,307.1,1.4,D
8.38373,-80.13686,331.2,0.44,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,301.4,1.9,D
8.39252,-80.15843,330.2,0.44,0.62,2020-03-11,1918,1,VIIRS,l,2.0NRT,302.5,2.7,D
8.34728,-80.54015,349,0.41,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,309,4.2,D
8.35384,-80.53353,342,0.41,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,307,10.8,D
8.35273,-80.54176,344.4,0.41,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,309.5,4.2,D
8.35222,-80.54559,338.6,0.41,0.61,2020-03-11,1918,1,VIIRS,l,2.0NRT,310,4.2,D
8.38871,-80.15725,333.9,0.44,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,303.5,4.3,D
8.34631,-80.5397,342.3,0.41,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,308.6,2.7,D
8.35279,-80.5333,341.8,0.41,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,307.4,3.2,D
8.35228,-80.5374,335.5,0.41,0.61,2020-03-11,1918,1,VIIRS,l,2.0NRT,308.6,3.2,D
8.35178,-80.54133,345.2,0.41,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,309.3,4.7,D
8.35128,-80.5452,340.5,0.41,0.61,2020-03-11,1918,1,VIIRS,n,2.0NRT,310.1,4.7,D
8.47338,-80.13306,336.6,0.44,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,304.4,3.4,D
8.50969,-80.12337,367,0.44,0.62,2020-03-11,1918,1,VIIRS,h,2.0NRT,304.9,5.7,D
8.51539,-80.12444,343.8,0.44,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,305.8,5.7,D
8.51084,-80.12409,367,0.44,0.62,2020-03-11,1918,1,VIIRS,h,2.0NRT,306.1,5.8,D
8.51654,-80.12518,340.8,0.44,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,305.2,5.8,D
8.61507,-79.86137,367,0.46,0.64,2020-03-11,1918,1,VIIRS,h,2.0NRT,303.1,8.6,D
8.33521,-82.87878,334.2,0.57,0.52,2020-03-11,1918,1,VIIRS,n,2.0NRT,301.7,7.4,D
8.33996,-82.87938,346.1,0.57,0.52,2020-03-11,1918,1,VIIRS,n,2.0NRT,302.3,7.1,D
8.4281,-82.49172,334.6,0.6,0.53,2020-03-11,1918,1,VIIRS,n,2.0NRT,302.8,3,D
8.40062,-82.56978,332.4,0.6,0.53,2020-03-11,1918,1,VIIRS,l,2.0NRT,306.4,3.6,D
8.71026,-80.23112,334.3,0.44,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,292.8,1.7,D
8.42523,-82.49557,341.9,0.6,0.53,2020-03-11,1918,1,VIIRS,n,2.0NRT,303.3,5.6,D
8.95437,-78.81777,367,0.55,0.68,2020-03-11,1918,1,VIIRS,h,2.0NRT,296.8,10,D
8.96093,-78.81638,335.7,0.55,0.68,2020-03-11,1918,1,VIIRS,n,2.0NRT,296.9,6.2,D
8.99283,-78.81639,343.2,0.55,0.68,2020-03-11,1918,1,VIIRS,n,2.0NRT,297.2,6.7,D
8.81085,-80.39336,349.1,0.43,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,294.9,5.2,D
8.99649,-78.8186,334.2,0.55,0.68,2020-03-11,1918,1,VIIRS,n,2.0NRT,296.3,6.7,D
8.80815,-80.39257,332.8,0.43,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,294.7,2.8,D
8.81379,-80.39357,339.9,0.43,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,291.5,2.8,D
8.90862,-80.19714,334.7,0.44,0.62,2020-03-11,1918,1,VIIRS,n,2.0NRT,295.1,2.7,D
8.59121,-82.86237,341,0.57,0.52,2020-03-11,1918,1,VIIRS,n,2.0NRT,298.4,12.3,D
8.5911,-82.8652,341.3,0.57,0.52,2020-03-11,1918,1,VIIRS,n,2.0NRT,298.6,11.8,D
9.59686,-79.43945,318.8,0.63,0.54,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.1,3.8,N
9.59678,-79.44038,314.5,0.63,0.54,2020-03-12,0612,1,VIIRS,n,2.0NRT,293,3.5,N
8.84714,-78.70832,306.3,0.55,0.51,2020-03-12,0612,1,VIIRS,n,2.0NRT,294.3,1.4,N
8.84936,-78.70415,304.8,0.55,0.51,2020-03-12,0612,1,VIIRS,n,2.0NRT,294.1,1.1,N
8.48799,-80.80209,300.2,0.38,0.59,2020-03-12,0612,1,VIIRS,n,2.0NRT,289.3,0.5,N
8.35966,-80.53588,317,0.36,0.58,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.3,1.6,N
8.35926,-80.53285,313.6,0.36,0.58,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.4,1.5,N
8.34952,-80.54071,305.9,0.36,0.58,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.3,0.7,N
8.35033,-80.5413,303.5,0.36,0.58,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.4,0.7,N
8.34513,-80.54269,305.2,0.36,0.58,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.1,0.2,N
8.30806,-80.58744,304.2,0.36,0.58,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.8,1.3,N
8.29353,-80.59997,305.7,0.37,0.58,2020-03-12,0612,1,VIIRS,n,2.0NRT,294.6,1.2,N
8.42428,-82.49612,314.1,0.49,0.65,2020-03-12,0612,1,VIIRS,n,2.0NRT,292.4,1.4,N
8.16009,-80.56252,310,0.36,0.57,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.7,0.9,N
8.1548,-80.56323,321.7,0.36,0.57,2020-03-12,0612,1,VIIRS,n,2.0NRT,293.9,5,N
8.15437,-80.55996,367,0.36,0.57,2020-03-12,0612,1,VIIRS,h,2.0NRT,296,5,N
7.40197,-80.39811,334.1,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,308.6,5.5,D
7.54547,-80.43576,333.5,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,306.2,2.7,D
7.90755,-80.69815,337.6,0.57,0.43,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.6,5.2,D
7.81541,-81.45071,341,0.51,0.41,2020-03-12,1900,1,VIIRS,n,2.0NRT,308.1,33.1,D
8.40543,-78.43414,350.5,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,300,9.6,D
8.10719,-80.64181,338.9,0.38,0.43,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.4,2.3,D
8.2099,-80.79549,343.2,0.57,0.43,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.1,5.7,D
8.29805,-80.57718,332.5,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,307.4,1.9,D
8.29922,-80.57822,335.3,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,306.3,3.6,D
8.29871,-80.58192,340.9,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.2,1.8,D
8.30274,-80.58243,337.1,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.4,4.7,D
8.30079,-80.5966,331.4,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,305.7,2.9,D
8.30624,-80.58675,350.5,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,307,4.7,D
8.30529,-80.5937,344,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.7,4.9,D
8.30481,-80.59714,345.5,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.2,2.9,D
8.34452,-80.33855,337.4,0.4,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.2,4.9,D
8.3103,-80.58701,352,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,307.1,6.2,D
8.30981,-80.59059,331.3,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,306.1,1.2,D
8.37513,-80.14607,339.2,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.1,4.9,D
8.3533,-80.45502,336.9,0.4,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.3,2.1,D
8.42158,-80.02451,341.9,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,309,5.6,D
8.34991,-80.53831,342.1,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,307.3,4.8,D
8.35902,-80.53204,332.6,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,306.9,1.3,D
8.35848,-80.53587,330.5,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,305.2,1.3,D
8.35644,-80.55032,343.4,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,308,6.3,D
8.362,-80.54005,332.4,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,305.3,1.6,D
8.43921,-80.17063,342.1,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,302.5,2.9,D
8.45589,-80.14245,336.8,0.42,0.45,2020-03-12,1900,1,VIIRS,l,2.0NRT,308.1,4.8,D
8.73622,-78.18225,340.3,0.57,0.52,2020-03-12,1900,1,VIIRS,n,2.0NRT,297.7,4.2,D
8.24027,-81.66519,336.3,0.5,0.41,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.5,1.5,D
8.39823,-80.60272,330.9,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,304.2,2.5,D
8.40277,-80.59969,342,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.6,3.6,D
8.3997,-80.60318,335.7,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.8,4,D
8.40421,-80.60017,341.2,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.3,4.3,D
8.73671,-78.18453,341.5,0.57,0.52,2020-03-12,1900,1,VIIRS,n,2.0NRT,297.5,7.5,D
8.45806,-80.32833,341.6,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.5,13.6,D
8.45755,-80.33202,334.3,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.4,12.9,D
8.43168,-80.54974,367,0.39,0.44,2020-03-12,1900,1,VIIRS,h,2.0NRT,299.6,4,D
8.43622,-80.54666,336.6,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.2,3.1,D
8.43572,-80.55022,336.9,0.39,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,303,4,D
8.52022,-80.122,346,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.7,11.4,D
8.49183,-80.32569,352.2,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,299.6,13.6,D
8.52436,-80.12272,347.4,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.8,9.5,D
8.49593,-80.32628,353.5,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,302.6,7.1,D
8.25548,-82.04619,337.3,0.48,0.4,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.1,5.6,D
8.13553,-82.8972,333.2,0.44,0.38,2020-03-12,1900,1,VIIRS,n,2.0NRT,299.7,3.5,D
8.56811,-79.96239,346,0.43,0.46,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.2,4.6,D
8.50992,-80.52071,331.6,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,305.1,2.8,D
8.50942,-80.52425,335.6,0.39,0.44,2020-03-12,1900,1,VIIRS,l,2.0NRT,306.7,3.7,D
8.80784,-78.47511,351.5,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,308,57.1,D
8.81141,-78.4837,337.7,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,297.5,17.6,D
8.80606,-78.4734,342.3,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,298.9,17.4,D
8.8055,-78.47766,341.7,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,297.6,13,D
8.30453,-82.14537,347.7,0.48,0.4,2020-03-12,1900,1,VIIRS,n,2.0NRT,309.4,6.6,D
8.81019,-78.47812,344.6,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,294.8,8.1,D
8.80966,-78.48218,344.4,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,296.2,8.1,D
8.53414,-80.76454,333,0.57,0.43,2020-03-12,1900,1,VIIRS,l,2.0NRT,305.5,21.2,D
8.6517,-79.9511,336.4,0.43,0.46,2020-03-12,1900,1,VIIRS,n,2.0NRT,300.8,3,D
8.83084,-78.67692,353.1,0.53,0.5,2020-03-12,1900,1,VIIRS,n,2.0NRT,301.4,7.7,D
8.84141,-78.70261,350,0.52,0.5,2020-03-12,1900,1,VIIRS,n,2.0NRT,302.9,24.8,D
8.70928,-79.81682,333.8,0.44,0.46,2020-03-12,1900,1,VIIRS,l,2.0NRT,305.1,2.5,D
8.90017,-78.51559,334.7,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,296.6,6.5,D
8.90494,-78.51548,340.2,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,298.6,6.5,D
8.90434,-78.51981,333.3,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,299.9,6.5,D
8.90294,-78.51765,354.9,0.54,0.51,2020-03-12,1900,1,VIIRS,n,2.0NRT,300.6,17.3,D
8.74381,-80.00329,337.5,0.43,0.46,2020-03-12,1900,1,VIIRS,n,2.0NRT,299.3,4.1,D
8.71266,-80.25921,342.8,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,301.2,10.1,D
8.7365,-80.17883,339.2,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,297.7,4.6,D
8.97042,-78.85204,331.1,0.51,0.5,2020-03-12,1900,1,VIIRS,l,2.0NRT,304.1,4.7,D
8.38489,-82.9203,338.4,0.44,0.38,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.7,4.6,D
8.39572,-82.92242,331.9,0.44,0.38,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.2,2.9,D
8.97098,-78.85209,335.1,0.52,0.5,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.6,2.9,D
8.79651,-80.24934,343.2,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,295.7,4.1,D
8.77073,-80.49778,340.6,0.4,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,295.3,3.5,D
9.0229,-78.70735,330.3,0.53,0.5,2020-03-12,1900,1,VIIRS,n,2.0NRT,296.8,4.8,D
8.79612,-80.40446,353.5,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,301.6,14.8,D
8.84112,-80.20152,335.6,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,298.1,3.6,D
8.82643,-80.36691,340.3,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,299,5.5,D
8.82593,-80.3705,342,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,300.6,7.1,D
8.83003,-80.37108,349.1,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,305.2,37.5,D
8.91369,-79.80395,341.3,0.44,0.46,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.9,2.3,D
8.82222,-80.4857,339.9,0.4,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,299,7,D
8.8217,-80.48936,339.2,0.4,0.44,2020-03-12,1900,1,VIIRS,n,2.0NRT,300.6,6.8,D
8.92279,-79.80111,336.6,0.44,0.46,2020-03-12,1900,1,VIIRS,n,2.0NRT,306.7,5.4,D
8.60245,-82.09938,350,0.48,0.4,2020-03-12,1900,1,VIIRS,n,2.0NRT,300.1,11.3,D
8.8764,-80.22149,333.3,0.42,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,298.2,5,D
9.01952,-79.23727,333.7,0.49,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,294.6,3.3,D
9.0189,-79.24166,338.3,0.49,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,296.9,3.3,D
8.88003,-80.3665,340.4,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,301,11,D
9.03477,-79.25142,337.5,0.49,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.4,4.4,D
9.03419,-79.25584,344.3,0.49,0.48,2020-03-12,1900,1,VIIRS,n,2.0NRT,304.1,7.2,D
9.04634,-79.19878,334.2,0.49,0.49,2020-03-12,1900,1,VIIRS,l,2.0NRT,306,5.4,D
8.89331,-80.33072,331.7,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,297.8,3.3,D
8.89605,-80.43255,340.6,0.4,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,297.1,5.4,D
8.92215,-80.33472,339.4,0.41,0.45,2020-03-12,1900,1,VIIRS,n,2.0NRT,301.2,11.7,D
9.06997,-79.29205,331.1,0.48,0.48,2020-03-12,1900,1,VIIRS,l,2.0NRT,304.3,3.4,D
